id,slug,title,category_path,width_m,depth_m,height_m,vertices,triangles,material_slots,file_size_bytes,sha256,usdz,preview
CRK-0017,crk-0017-ivory-plaster-seven-rib-wave-coat-rack,Ivory-Plaster Seven-Rib Wave Coat Rack,entryway/coat-racks,0.84,0.48,1.7,3468,6560,2,765030,4329bc4f6eaaf2c06146d9e6f62118953d4d7bb295d86598113ce83611357dc6,assets/entryway/coat-racks/crk-0017-ivory-plaster-seven-rib-wave-coat-rack.usdz,previews/entryway/coat-racks/crk-0017-ivory-plaster-seven-rib-wave-coat-rack.jpg
CRK-0018,crk-0018-natural-rattan-six-loop-arch-coat-rack,Natural-Rattan Six-Loop Arch Coat Rack,entryway/coat-racks,0.86,0.48,1.74,15172,30152,3,1936852,5b9ffe64432de34cf7e8ee1db799ef26bf130f43c12aa03be502ddbc5270da59,assets/entryway/coat-racks/crk-0018-natural-rattan-six-loop-arch-coat-rack.usdz,previews/entryway/coat-racks/crk-0018-natural-rattan-six-loop-arch-coat-rack.jpg
CRK-0019,crk-0019-smoked-acrylic-five-plane-staggered-coat-rack,Smoked-Acrylic Five-Plane Staggered Coat Rack,entryway/coat-racks,0.72,0.46,1.78,1512,2968,2,297843,860d9614dd455f367c1f304ec31ab4038a530debf4c59930a77e82f24ed0826c,assets/entryway/coat-racks/crk-0019-smoked-acrylic-five-plane-staggered-coat-rack.usdz,previews/entryway/coat-racks/crk-0019-smoked-acrylic-five-plane-staggered-coat-rack.jpg
CRK-0020,crk-0020-brutalist-cork-steel-six-peg-slab-coat-rack,Brutalist Cork-and-Steel Six-Peg Slab Coat Rack,entryway/coat-racks,0.78,0.5,1.72,2592,5132,2,475210,14bc3750a277bf9c7a4cf59b089961ca61151b4d13ade01a9cd1838cdf6817c1,assets/entryway/coat-racks/crk-0020-brutalist-cork-steel-six-peg-slab-coat-rack.usdz,previews/entryway/coat-racks/crk-0020-brutalist-cork-steel-six-peg-slab-coat-rack.jpg
SHS-0001,shs-0001-georgian-mahogany-twelve-cubby-shoe-bench,Georgian Mahogany Twelve-Cubby Shoe Bench,entryway/shoe-storage,1.18,0.42,0.72,3832,7524,4,1285187,e85394d507c43f507246ba631f74c11568ecb3221f6c18af39a841365149c56d,assets/entryway/shoe-storage/shs-0001-georgian-mahogany-twelve-cubby-shoe-bench.usdz,previews/entryway/shoe-storage/shs-0001-georgian-mahogany-twelve-cubby-shoe-bench.jpg
SHS-0002,shs-0002-french-provincial-painted-ash-eight-compartment-louver-door-shoe-cabinet,French Provincial Painted-Ash Eight-Compartment Louver-Door Shoe Cabinet,entryway/shoe-storage,0.919997,0.400004,1.12,5828,11392,2,1057399,da2977af88dffd2d112312b23263d887d914223fa7780d0907e2dc3549637967,assets/entryway/shoe-storage/shs-0002-french-provincial-painted-ash-eight-compartment-louver-door-shoe-cabinet.usdz,previews/entryway/shoe-storage/shs-0002-french-provincial-painted-ash-eight-compartment-louver-door-shoe-cabinet.jpg
SHS-0003,shs-0003-campaign-teak-six-drawer-shoe-chest,Campaign Teak Six-Drawer Shoe Chest,entryway/shoe-storage,1.02,0.44,0.78,5080,9896,3,970231,472ff00cfff21be4f200caf92c2ba44afabf685db212cc76059038b3d5b4a3f6,assets/entryway/shoe-storage/shs-0003-campaign-teak-six-drawer-shoe-chest.usdz,previews/entryway/shoe-storage/shs-0003-campaign-teak-six-drawer-shoe-chest.jpg
SHS-0004,shs-0004-arts-and-crafts-oak-ten-slot-slat-shoe-bench,Arts-and-Crafts Oak Ten-Slot Slat Shoe Bench,entryway/shoe-storage,1.16,0.43,0.66,1656,3228,1,483828,444d9700875e5e8d0b033d56c5dd5b60abc65f34baa0bfbaf60dc18b7c3e080f,assets/entryway/shoe-storage/shs-0004-arts-and-crafts-oak-ten-slot-slat-shoe-bench.usdz,previews/entryway/shoe-storage/shs-0004-arts-and-crafts-oak-ten-slot-slat-shoe-bench.jpg
SHS-0005,shs-0005-art-deco-walnut-eight-tilt-bin-waterfall-shoe-cabinet,Art Deco Walnut Eight-Tilt-Bin Waterfall Shoe Cabinet,entryway/shoe-storage,1.08,0.42,0.92,2784,5464,3,933393,9bfc5be3075ec0abf3b9a134fd74afc9b4794d2096d7c76f043a726f8b9efc41,assets/entryway/shoe-storage/shs-0005-art-deco-walnut-eight-tilt-bin-waterfall-shoe-cabinet.usdz,previews/entryway/shoe-storage/shs-0005-art-deco-walnut-eight-tilt-bin-waterfall-shoe-cabinet.jpg
SHS-0006,shs-0006-scandinavian-white-oak-three-shelf-open-shoe-bench,Scandinavian White-Oak Three-Shelf Open Shoe Bench,entryway/shoe-storage,1.1,0.38,0.62,2208,4324,1,489121,09bce0bb3b56e666645b98ca847f48f33dde15235dc1fd2a814e207acb50171b,assets/entryway/shoe-storage/shs-0006-scandinavian-white-oak-three-shelf-open-shoe-bench.usdz,previews/entryway/shoe-storage/shs-0006-scandinavian-white-oak-three-shelf-open-shoe-bench.jpg
SHS-0007,shs-0007-graphite-steel-four-tilt-bin-shoe-cabinet,Graphite-Steel Four-Tilt-Bin Shoe Cabinet,entryway/shoe-storage,0.76,0.3,1.18,2832,5496,2,414508,a16e41a2427e915c3f9914bbc6f2467a05919b69df0b962dbf6541cf6401f1a5,assets/entryway/shoe-storage/shs-0007-graphite-steel-four-tilt-bin-shoe-cabinet.usdz,previews/entryway/shoe-storage/shs-0007-graphite-steel-four-tilt-bin-shoe-cabinet.jpg
SHS-0008,shs-0008-white-lacquer-six-shelf-perforated-door-shoe-console,White-Lacquer Six-Shelf Perforated-Door Shoe Console,entryway/shoe-storage,1.08,0.38,0.88,14944,29568,2,359106,eac670505cd1d931c88a782e030070d3655e3175e081344b4f25822d1f2c6fc3,assets/entryway/shoe-storage/shs-0008-white-lacquer-six-shelf-perforated-door-shoe-console.usdz,previews/entryway/shoe-storage/shs-0008-white-lacquer-six-shelf-perforated-door-shoe-console.jpg
SHS-0009,shs-0009-walnut-black-steel-nine-cubby-boot-bay-shoe-rack,Walnut-and-Black-Steel Nine-Cubby Boot-Bay Shoe Rack,entryway/shoe-storage,1.2,0.42,1.06,1416,2768,2,586259,dd1d2f8dfc672253b554ace1f128f581ef4e7ac0f01a89b3b00119e3c771dbeb,assets/entryway/shoe-storage/shs-0009-walnut-black-steel-nine-cubby-boot-bay-shoe-rack.usdz,previews/entryway/shoe-storage/shs-0009-walnut-black-steel-nine-cubby-boot-bay-shoe-rack.jpg
SHS-0010,shs-0010-color-blocked-six-crate-mobile-shoe-cart,Color-Blocked Six-Crate Mobile Shoe Cart,entryway/shoe-storage,1.0,0.44,0.82,5056,9884,7,1398133,99ccb7127ad35ec8d1e0aeda9393663f55b2e2f607022950198f831dbe08c079,assets/entryway/shoe-storage/shs-0010-color-blocked-six-crate-mobile-shoe-cart.usdz,previews/entryway/shoe-storage/shs-0010-color-blocked-six-crate-mobile-shoe-cart.jpg
SHS-0011,shs-0011-narrow-ash-ten-slot-vertical-shoe-tower,Narrow Ash Ten-Slot Vertical Shoe Tower,entryway/shoe-storage,0.38,0.36,1.58,1976,3852,2,530573,15d1c52e096d4211a2f91cb99b48b6d680fb8ba07440a5ee6f54a604a3e482be,assets/entryway/shoe-storage/shs-0011-narrow-ash-ten-slot-vertical-shoe-tower.usdz,previews/entryway/shoe-storage/shs-0011-narrow-ash-ten-slot-vertical-shoe-tower.jpg
SHS-0012,shs-0012-birch-corner-wedge-six-tray-shoe-tower,Birch Corner-Wedge Six-Tray Shoe Tower,entryway/shoe-storage,0.66,0.66,1.22,1704,3332,2,545345,d519aff93af4c16df1f5e5d6a797c0b926d87a214c5a357c571b828c49302983,assets/entryway/shoe-storage/shs-0012-birch-corner-wedge-six-tray-shoe-tower.usdz,previews/entryway/shoe-storage/shs-0012-birch-corner-wedge-six-tray-shoe-tower.jpg
SHS-0013,shs-0013-telescoping-aluminum-five-tier-expandable-shoe-rack,Telescoping Aluminum Five-Tier Expandable Shoe Rack,entryway/shoe-storage,0.98,0.36,0.96,6784,13448,2,579893,1d471496425ddbd0b01b84da4e660ea04810c684a347cde67dcae026f86591a5,assets/entryway/shoe-storage/shs-0013-telescoping-aluminum-five-tier-expandable-shoe-rack.usdz,previews/entryway/shoe-storage/shs-0013-telescoping-aluminum-five-tier-expandable-shoe-rack.jpg
SHS-0014,shs-0014-olive-canvas-eight-pocket-folding-shoe-organizer,Olive-Canvas Eight-Pocket Folding Shoe Organizer,entryway/shoe-storage,0.74,0.42,1.08,3648,7168,3,748205,8891081a92e7f9a535a69712bf29900238385b19dd864aeb7ddf173b41d37f1f,assets/entryway/shoe-storage/shs-0014-olive-canvas-eight-pocket-folding-shoe-organizer.usdz,previews/entryway/shoe-storage/shs-0014-olive-canvas-eight-pocket-folding-shoe-organizer.jpg
SHS-0015,shs-0015-sage-rotating-twelve-cubby-shoe-carousel,Sage Rotating Twelve-Cubby Shoe Carousel,entryway/shoe-storage,0.72,0.72,1.3,4992,9904,2,562977,7a6f931141035bc942fdc82889371b98346532c1bca5023c392fddb0229da792,assets/entryway/shoe-storage/shs-0015-sage-rotating-twelve-cubby-shoe-carousel.usdz,previews/entryway/shoe-storage/shs-0015-sage-rotating-twelve-cubby-shoe-carousel.jpg
SHS-0016,shs-0016-oak-drum-eight-bay-radial-shoe-cabinet,Oak Drum Eight-Bay Radial Shoe Cabinet,entryway/shoe-storage,0.86,0.8,0.92,2624,5200,2,657277,dd0880a0ee0c602e1ac8b2025ba932b874c72fa49df7b5e5d12ed9fb4d2d66cd,assets/entryway/shoe-storage/shs-0016-oak-drum-eight-bay-radial-shoe-cabinet.usdz,previews/entryway/shoe-storage/shs-0016-oak-drum-eight-bay-radial-shoe-cabinet.jpg
SHS-0017,shs-0017-ivory-plaster-seven-wave-shelf-shoe-rack,Ivory-Plaster Seven-Wave-Shelf Shoe Rack,entryway/shoe-storage,1.04,0.42,0.96,2576,5112,1,652412,c40babaf0ecc7ef8e8983e3b03271bbf2276722acac5b2f5a6e7d10d6976b884,assets/entryway/shoe-storage/shs-0017-ivory-plaster-seven-wave-shelf-shoe-rack.usdz,previews/entryway/shoe-storage/shs-0017-ivory-plaster-seven-wave-shelf-shoe-rack.jpg
SHS-0018,shs-0018-natural-rattan-six-basket-arch-shoe-cabinet,Natural-Rattan Six-Basket Arch Shoe Cabinet,entryway/shoe-storage,1.1,0.44,1.02,9528,18868,1,956722,08f5fb66c9b7365178e2ee4e28f5029638098a5ba56cfec89af06fa030e74bfc,assets/entryway/shoe-storage/shs-0018-natural-rattan-six-basket-arch-shoe-cabinet.usdz,previews/entryway/shoe-storage/shs-0018-natural-rattan-six-basket-arch-shoe-cabinet.jpg
SHS-0019,shs-0019-smoked-acrylic-five-tray-staggered-shoe-tower,Smoked-Acrylic Five-Tray Staggered Shoe Tower,entryway/shoe-storage,0.76,0.44,1.3,2608,5140,2,303097,e2dcc6aed0aa5de309612f5f909906523059c423cf8373a125f403383cee09e5,assets/entryway/shoe-storage/shs-0019-smoked-acrylic-five-tray-staggered-shoe-tower.usdz,previews/entryway/shoe-storage/shs-0019-smoked-acrylic-five-tray-staggered-shoe-tower.jpg
SHS-0020,shs-0020-brutalist-cork-steel-four-bay-cantilever-shoe-bench,Brutalist Cork-and-Steel Four-Bay Cantilever Shoe Bench,entryway/shoe-storage,1.16,0.46,0.68,1400,2744,2,470072,1809f92b028ce586e6341f64bbe53b3f18f966ba6a6f3e1b94a83a2ac8105dbf,assets/entryway/shoe-storage/shs-0020-brutalist-cork-steel-four-bay-cantilever-shoe-bench.usdz,previews/entryway/shoe-storage/shs-0020-brutalist-cork-steel-four-bay-cantilever-shoe-bench.jpg
UMB-0001,umb-0001-georgian-mahogany-twelve-spindle-umbrella-stand,Georgian Mahogany Twelve-Spindle Umbrella Stand,entryway/umbrella-stands,0.54,0.38,0.78,4928,9756,2,841018,0b3f82e318aa92f511888e172060b2d58c34c4f3a6d3aed72a14e3207fa0edf5,assets/entryway/umbrella-stands/umb-0001-georgian-mahogany-twelve-spindle-umbrella-stand.usdz,previews/entryway/umbrella-stands/umb-0001-georgian-mahogany-twelve-spindle-umbrella-stand.jpg
UMB-0002,umb-0002-french-provincial-painted-ash-six-bay-scalloped-umbrella-stand,French Provincial Painted-Ash Six-Bay Scalloped Umbrella Stand,entryway/umbrella-stands,0.62,0.42,0.9,22332,44248,2,2179795,09208cb253cedf6dc891b2b7b64d28cb48aab5a8b9e88857b1b0a191a9c4d778,assets/entryway/umbrella-stands/umb-0002-french-provincial-painted-ash-six-bay-scalloped-umbrella-stand.usdz,previews/entryway/umbrella-stands/umb-0002-french-provincial-painted-ash-six-bay-scalloped-umbrella-stand.jpg
UMB-0003,umb-0003-arts-and-crafts-oak-eight-slot-trestle-umbrella-rack,Arts-and-Crafts Oak Eight-Slot Trestle Umbrella Rack,entryway/umbrella-stands,0.72,0.4,0.76,2144,4176,3,912355,0e27f77486008b460a53f1afe38debbd4de762d3e3c9cc1f695c2bb490f6b9d8,assets/entryway/umbrella-stands/umb-0003-arts-and-crafts-oak-eight-slot-trestle-umbrella-rack.usdz,previews/entryway/umbrella-stands/umb-0003-arts-and-crafts-oak-eight-slot-trestle-umbrella-rack.jpg
UMB-0004,umb-0004-shaker-maple-ten-aperture-ring-umbrella-stand,Shaker Maple Ten-Aperture Ring Umbrella Stand,entryway/umbrella-stands,0.52,0.52,0.72,11200,22324,3,1291104,9aca80014b3ef8eede411cd420fa9270ff03cc0014bc2f7be5330e3cbf056082,assets/entryway/umbrella-stands/umb-0004-shaker-maple-ten-aperture-ring-umbrella-stand.usdz,previews/entryway/umbrella-stands/umb-0004-shaker-maple-ten-aperture-ring-umbrella-stand.jpg
UMB-0005,umb-0005-campaign-teak-four-compartment-folding-umbrella-stand,Campaign Teak Four-Compartment Folding Umbrella Stand,entryway/umbrella-stands,0.58,0.4,0.759997,2400,4724,4,1203252,ca5e361f89a946452064f2e9e27cb2e68fd177f20af5d3a03da06d77ba86a554,assets/entryway/umbrella-stands/umb-0005-campaign-teak-four-compartment-folding-umbrella-stand.usdz,previews/entryway/umbrella-stands/umb-0005-campaign-teak-four-compartment-folding-umbrella-stand.jpg
UMB-0006,umb-0006-graphite-steel-nine-aperture-grid-umbrella-stand,Graphite-Steel Nine-Aperture Grid Umbrella Stand,entryway/umbrella-stands,0.48,0.34,0.7,32024,63936,3,2180777,0a8433fab6fc1c0e2537267a3d536adf4da92840d7de2a63ea75b40ceed85fb1,assets/entryway/umbrella-stands/umb-0006-graphite-steel-nine-aperture-grid-umbrella-stand.usdz,previews/entryway/umbrella-stands/umb-0006-graphite-steel-nine-aperture-grid-umbrella-stand.jpg
UMB-0007,umb-0007-white-polymer-twelve-tube-honeycomb-umbrella-stand,White-Polymer Twelve-Tube Honeycomb Umbrella Stand,entryway/umbrella-stands,0.54,0.42,0.72,4512,8948,2,267494,da8988ef4016e960c8e479bcbc21a97738b8f32c69a737f4a8ef9b864619e29f,assets/entryway/umbrella-stands/umb-0007-white-polymer-twelve-tube-honeycomb-umbrella-stand.usdz,previews/entryway/umbrella-stands/umb-0007-white-polymer-twelve-tube-honeycomb-umbrella-stand.jpg
UMB-0008,umb-0008-brushed-aluminum-six-channel-fin-umbrella-stand,Brushed-Aluminum Six-Channel Fin Umbrella Stand,entryway/umbrella-stands,0.46,0.36,0.78,3320,6464,3,647581,db14566fd6d39437b1e7932962190be9e7397a2b28e6de85309c1b48e453606b,assets/entryway/umbrella-stands/umb-0008-brushed-aluminum-six-channel-fin-umbrella-stand.usdz,previews/entryway/umbrella-stands/umb-0008-brushed-aluminum-six-channel-fin-umbrella-stand.jpg
UMB-0009,umb-0009-walnut-black-steel-five-bay-slat-umbrella-stand,Walnut-and-Black-Steel Five-Bay Slat Umbrella Stand,entryway/umbrella-stands,0.7,0.34,0.82,2400,4732,3,653918,741053c7cb0c2d9abbc7c03c51b2f81274972e68e5360710f8f3f4476f96a4b7,assets/entryway/umbrella-stands/umb-0009-walnut-black-steel-five-bay-slat-umbrella-stand.usdz,previews/entryway/umbrella-stands/umb-0009-walnut-black-steel-five-bay-slat-umbrella-stand.jpg
UMB-0010,umb-0010-color-blocked-eight-cup-mobile-umbrella-cart,Color-Blocked Eight-Cup Mobile Umbrella Cart,entryway/umbrella-stands,0.78,0.44,0.78,8672,17252,7,1497575,b110f5acea783098f03ed40a3f025401c2e923b5751b6561712999ca2122f4d4,assets/entryway/umbrella-stands/umb-0010-color-blocked-eight-cup-mobile-umbrella-cart.usdz,previews/entryway/umbrella-stands/umb-0010-color-blocked-eight-cup-mobile-umbrella-cart.jpg
UMB-0011,umb-0011-narrow-ash-six-slot-corner-umbrella-tower,Narrow Ash Six-Slot Corner Umbrella Tower,entryway/umbrella-stands,0.36,0.36,0.82,2184,4292,2,536667,f2eefe455bb81448c54970ba5a60625b4763f9901faba736a4260b37238ef731,assets/entryway/umbrella-stands/umb-0011-narrow-ash-six-slot-corner-umbrella-tower.usdz,previews/entryway/umbrella-stands/umb-0011-narrow-ash-six-slot-corner-umbrella-tower.jpg
UMB-0012,umb-0012-birch-three-panel-nine-ring-folding-umbrella-rack,Birch Three-Panel Nine-Ring Folding Umbrella Rack,entryway/umbrella-stands,0.86,0.32,0.72,27904,55704,4,2820150,84f691b2bb80a999e873505cc6e9f4242be37ea9230672750f15e9bfdc048bae,assets/entryway/umbrella-stands/umb-0012-birch-three-panel-nine-ring-folding-umbrella-rack.usdz,previews/entryway/umbrella-stands/umb-0012-birch-three-panel-nine-ring-folding-umbrella-rack.jpg
UMB-0013,umb-0013-telescoping-aluminum-five-position-expandable-umbrella-rack,Telescoping Aluminum Five-Position Expandable Umbrella Rack,entryway/umbrella-stands,0.7,0.32,0.8,31104,62116,3,2294674,b7a1693ad60d2e0278691628f8cca1e90da0a1edbfb4cddc3e5611aa477cc513,assets/entryway/umbrella-stands/umb-0013-telescoping-aluminum-five-position-expandable-umbrella-rack.usdz,previews/entryway/umbrella-stands/umb-0013-telescoping-aluminum-five-position-expandable-umbrella-rack.jpg
UMB-0014,umb-0014-olive-canvas-eight-pocket-folding-umbrella-organizer,Olive-Canvas Eight-Pocket Folding Umbrella Organizer,entryway/umbrella-stands,0.62,0.36,0.84,3664,7036,3,777662,7b1ed29270ca915040d7c82157e78f01a071ea55a2c1282d6fb8830eab230bfa,assets/entryway/umbrella-stands/umb-0014-olive-canvas-eight-pocket-folding-umbrella-organizer.usdz,previews/entryway/umbrella-stands/umb-0014-olive-canvas-eight-pocket-folding-umbrella-organizer.jpg
UMB-0015,umb-0015-sage-rotating-twelve-tube-umbrella-carousel,Sage Rotating Twelve-Tube Umbrella Carousel,entryway/umbrella-stands,0.62,0.62,0.84,20096,40132,2,1299018,42844fbfe994e9f507bf5d19509325037bddd1ca6853e6cffb43caa4b3e380e8,assets/entryway/umbrella-stands/umb-0015-sage-rotating-twelve-tube-umbrella-carousel.usdz,previews/entryway/umbrella-stands/umb-0015-sage-rotating-twelve-tube-umbrella-carousel.jpg
UMB-0016,umb-0016-oak-drum-eight-sector-radial-umbrella-stand,Oak Drum Eight-Sector Radial Umbrella Stand,entryway/umbrella-stands,0.64,0.64,0.78,9472,18868,2,1045211,08203ec81acfb62e25e1a88ac741905f5de56f20a91db14101ee70a544d28861,assets/entryway/umbrella-stands/umb-0016-oak-drum-eight-sector-radial-umbrella-stand.usdz,previews/entryway/umbrella-stands/umb-0016-oak-drum-eight-sector-radial-umbrella-stand.jpg
UMB-0017,umb-0017-ivory-plaster-seven-wave-channel-umbrella-stand,Ivory-Plaster Seven-Wave-Channel Umbrella Stand,entryway/umbrella-stands,0.72,0.38,0.8,8800,17144,2,1009076,2b7edba4b66684c83d7db726c38f628f28adb536c25444335647cc738a3d75ae,assets/entryway/umbrella-stands/umb-0017-ivory-plaster-seven-wave-channel-umbrella-stand.usdz,previews/entryway/umbrella-stands/umb-0017-ivory-plaster-seven-wave-channel-umbrella-stand.jpg
UMB-0018,umb-0018-natural-rattan-six-sleeve-arch-umbrella-stand,Natural-Rattan Six-Sleeve Arch Umbrella Stand,entryway/umbrella-stands,0.78,0.42,0.9,14024,27880,2,1095032,f46b7961f4d45458d868b6a0f3ea4e3b8c548282cc4282cf5fcec562f51b7449,assets/entryway/umbrella-stands/umb-0018-natural-rattan-six-sleeve-arch-umbrella-stand.usdz,previews/entryway/umbrella-stands/umb-0018-natural-rattan-six-sleeve-arch-umbrella-stand.jpg
UMB-0019,umb-0019-smoked-acrylic-five-tube-staggered-umbrella-tower,Smoked-Acrylic Five-Tube Staggered Umbrella Tower,entryway/umbrella-stands,0.58,0.4,0.86,6048,12040,2,505239,1469df2bd9b69a3edc39a3d0a8da49ec84bfa3062ec5f7c6655cc16b99b010fd,assets/entryway/umbrella-stands/umb-0019-smoked-acrylic-five-tube-staggered-umbrella-tower.usdz,previews/entryway/umbrella-stands/umb-0019-smoked-acrylic-five-tube-staggered-umbrella-tower.jpg
UMB-0020,umb-0020-brutalist-cork-steel-four-bay-slab-umbrella-stand,Brutalist Cork-and-Steel Four-Bay Slab Umbrella Stand,entryway/umbrella-stands,0.72,0.38,0.82,2112,4160,2,471944,33ede2a52f7c9a9238c8fad69748e88116c9e3cc19e4c4ad3ea7957e410e8543,assets/entryway/umbrella-stands/umb-0020-brutalist-cork-steel-four-bay-slab-umbrella-stand.usdz,previews/entryway/umbrella-stands/umb-0020-brutalist-cork-steel-four-bay-slab-umbrella-stand.jpg
KSE-0001,kse-0001-georgian-ash-seven-spindle-child-windsor-chair,Georgian Ash Seven-Spindle Child Windsor Chair,kids/seating,0.38,0.4,0.66,5772,11428,1,658953,c931b5d5d2905ba8b126052b2091788810dfc06d191c73dd525435325a1f590f,assets/kids/seating/kse-0001-georgian-ash-seven-spindle-child-windsor-chair.usdz,previews/kids/seating/kse-0001-georgian-ash-seven-spindle-child-windsor-chair.jpg
KSE-0002,kse-0002-shaker-maple-three-slat-rush-seat-child-chair,Shaker Maple Three-Slat Rush-Seat Child Chair,kids/seating,0.360003,0.379999,0.64,1904,3728,2,944166,65b2856c478135fe49a68706405d27a7e85801385a0de386a752b6654630c378,assets/kids/seating/kse-0002-shaker-maple-three-slat-rush-seat-child-chair.usdz,previews/kids/seating/kse-0002-shaker-maple-three-slat-rush-seat-child-chair.jpg
KSE-0003,kse-0003-arts-and-crafts-oak-five-slat-library-child-chair,Arts-and-Crafts Oak Five-Slat Library Child Chair,kids/seating,0.4,0.42,0.68,1696,3324,1,525789,a979763c78954e1c2f6197e21b5187ebeac43ee7612e67c31c02b8a2b6c90611,assets/kids/seating/kse-0003-arts-and-crafts-oak-five-slat-library-child-chair.usdz,previews/kids/seating/kse-0003-arts-and-crafts-oak-five-slat-library-child-chair.jpg
KSE-0004,kse-0004-french-provincial-painted-ash-two-seat-reading-bench,French Provincial Painted-Ash Two-Seat Reading Bench,kids/seating,0.72,0.38,0.6,3524,6668,2,960187,eb846fa55a57070f24714e357eb53e7c5c659c17e57d4c725f3fe40adbac2c94,assets/kids/seating/kse-0004-french-provincial-painted-ash-two-seat-reading-bench.usdz,previews/kids/seating/kse-0004-french-provincial-painted-ash-two-seat-reading-bench.jpg
KSE-0005,kse-0005-campaign-teak-folding-canvas-child-chair,Campaign Teak Folding-Canvas Child Chair,kids/seating,0.42,0.46,0.68,2224,4392,3,1181436,6c56cd2c2185e54ff4ef720fb3f935c7cd5e88e09f2613fcdf9aae7faaac26a0,assets/kids/seating/kse-0005-campaign-teak-folding-canvas-child-chair.usdz,previews/kids/seating/kse-0005-campaign-teak-folding-canvas-child-chair.jpg
KSE-0006,kse-0006-scandinavian-white-oak-molded-shell-learning-chair,Scandinavian White-Oak Molded-Shell Learning Chair,kids/seating,0.399999,0.42,0.66,1904,3776,1,553802,942b70d2940b3d8186a0f482e62ac301d545ed8d9ed92504f809fa039546fd21,assets/kids/seating/kse-0006-scandinavian-white-oak-molded-shell-learning-chair.usdz,previews/kids/seating/kse-0006-scandinavian-white-oak-molded-shell-learning-chair.jpg
KSE-0007,kse-0007-color-blocked-bent-plywood-stackable-child-chair,Color-Blocked Bent-Plywood Stackable Child Chair,kids/seating,0.38,0.42,0.62,4736,9416,5,1317434,d162ddc34dfb825837d63c8ae650e3e82488867d2e1d75a686d0367f61b303fd,assets/kids/seating/kse-0007-color-blocked-bent-plywood-stackable-child-chair.usdz,previews/kids/seating/kse-0007-color-blocked-bent-plywood-stackable-child-chair.jpg
KSE-0008,kse-0008-graphite-adjustable-five-glide-child-study-chair,Graphite Adjustable Five-Glide Child Study Chair,kids/seating,0.44,0.48,0.74,8816,17564,2,841905,207305aae4723988d05a046dafb9eec7dd16fe6b4d384aa6b852ceda92485628,assets/kids/seating/kse-0008-graphite-adjustable-five-glide-child-study-chair.usdz,previews/kids/seating/kse-0008-graphite-adjustable-five-glide-child-study-chair.jpg
